"","Y","X1","X2","X3","X4","X5","X6","Lat","Longi"
"1",12.72188581,30,14,3,0,0,0.110261785,38.043904,-121.250424
"2",11.54248427,14,12,3,0,0,0.065603463,38.010252,-121.285448
"3",11.87687389,22,24,4,0,0,0.032802559,38.028944,-121.327576
"4",11.46163217,11,49,3,1,0,0.040842208,37.988324,-121.303632
"5",11.19821472,10,18,3,1,0,0.077190612,38.031028,-121.280912
"6",11.87059991,20,77,4,0,0,0.041129617,37.973132,-121.297584
"7",11.27339843,8,49,2,1,0,0.043372846,37.98964,-121.301424
"8",11.77528973,20,9,4,0,0,0.053522194,38.03332,-121.30708
"9",11.60823564,15,68,3,0,0,0.020050911,37.958044,-121.314416
"10",11.71177632,17,10,4,0,0,0.068429027,38.013228,-121.283552
"11",11.33857208,14,52,3,0,0,0.042286597,37.983836,-121.300392
"12",11.47729829,16,49,3,0,0,0.011271704,37.963736,-121.325952
"13",11.8493977,20,10,4,0,0,0.061502078,38.010272,-121.28984
"14",11.9511804,20,9,3,0,0,0.001028071,38.03382,-121.365584
"15",11.35627165,11,48,3,0,0,0.021311005,38.006152,-121.331248
"16",11.87687389,15,50,3,0,0,0.009791483,37.975236,-121.33188
"17",11.58524613,11,53,2,1,0,0.025396561,37.96762,-121.31232
"18",11.9316358,18,2,3,0,0,0.033041997,38.046812,-121.334072
"19",11.7905572,14,22,3,1,0,0.020184787,37.991068,-121.326752
"20",11.59450545,10,15,2,0,0,0.004039068,38.016008,-121.362072
"21",11.28971941,8,50,2,1,0,0.041833965,37.988568,-121.302664
"22",11.6127708,15,44,3,0,0,0.011453895,38.00202,-121.340224
"23",11.82041016,18,10,4,0,0,0.055311652,38.02966,-121.303784
"24",11.85296277,17,8,3,0,0,0.031423349,38.05502,-121.338904
"25",11.66134547,19,50,3,0,1,0.025370765,37.968288,-121.3126
"26",11.4019939,14,19,3,0,0,0.07028839,38.018848,-121.283688
"27",11.91505167,17,7,3,0,0,0.024262997,38.054664,-121.346424
"28",11.48760766,12.28,10,3,0,0,0.07104057,38.025824,-121.28552
"29",12.32385568,23.86,18,4,0,0,0.011045818,37.981452,-121.332888
"30",11.64395373,12.64,5,3,0,0,0.06699026,38.008692,-121.283376
"31",11.98449037,17.25,41,3,0,0,0.024338315,38.011096,-121.32988
"32",11.68266824,13.57,6,3,0,0,0.066897078,38.009,-121.283592
"33",12.03171926,20.16,75,4,0,0,0.026906957,37.964716,-121.309608
"34",11.88793137,16.93,48,3,0,0,0.04102164,37.971768,-121.297184
"35",11.50287513,10,8,3,0,0,0.075648351,38.026792,-121.28096
"36",11.77490504,17.88,48,4,0,1,0.044261971,37.987032,-121.299488
"37",11.77528973,12.7,59,2,0,0,0.03532761,37.974544,-121.30432
"38",11.91839057,16.49,6,3,0,0,0.00294706,38.03506,-121.368104
"39",12.01370075,20.3,19,4,0,1,0.007486524,38.033032,-121.356184
"40",11.73606902,15.36,13,3,0,0,0.013006226,38.038464,-121.352336
"41",12.1521443,27.27,11,4,1,0,0.007905291,38.037604,-121.357464
"42",11.75978554,17.6,20,4,0,0,0.035006336,38.032892,-121.326712
"43",12.10071213,25.84,22,5,1,1,0.009451414,37.989284,-121.337552
"44",11.79622294,17.1,18,3,0,1,0.039806171,38.037092,-121.323168
"45",11.9511804,13.67,52,2,0,0,0.02569066,37.965848,-121.311336
"46",10.87804719,8.59,20,2,0,0,0.077713769,37.978692,-121.260576
"47",11.71586631,14.38,23,3,0,0,0.034915637,38.032212,-121.326552
"48",11.8277362,20.72,25,5,0,0,0.002577919,38.012012,-121.359
"49",11.8277362,22.09,11,3,1,1,0.013941976,38.0391,-121.351576
"50",11.45635511,12.68,44,3,0,1,0.028660963,37.98418,-121.315088
"51",12.01370075,17.94,16,3,0,1,0.0131301,37.997468,-121.336712
"52",12.12269104,19,0,4,1,0,0.000301238,38.042344,-121.367384
"53",11.34981813,12.55,38,3,1,0,0.044536206,38.03396,-121.316928
"54",12.03469103,22.23,17,4,0,1,0.005427968,38.038196,-121.360336
"55",11.35040654,8.58,48,2,1,1,0.039373506,37.986392,-121.304472
"56",11.76756768,15.52,21,3,0,0,0.006871978,38.017596,-121.351008
"57",11.80931948,20.42,23,4,1,0,0.005297507,38.018244,-121.352936
"58",11.22524339,10.4,58,2,0,0,0.071502376,37.969292,-121.263664
"59",11.35040654,9.95,63,2,0,1,0.014539037,37.962288,-121.321912
"60",11.74403719,15.47,22,3,0,0,0.039151346,38.036912,-121.3238
"61",11.69441334,14.47,34,3,0,1,0.011204904,38.0155,-121.345584
"62",11.67419361,12.9,49,3,1,0,0.021230376,37.971712,-121.31832
"63",11.49272276,14,19,3,0,1,0.061104106,38.033556,-121.299064
"64",11.36210258,10.33,48,3,1,1,0.016803855,37.979344,-121.325936
"65",11.65268741,13,21,3,0,1,0.032713171,38.025452,-121.326352
"66",11.19821472,9.65,19,2,1,0,0.058552535,38.025512,-121.298752
"67",11.8386256,16.74,16,3,0,1,0.005373756,38.036476,-121.359744
"68",11.28978191,13.18,33,3,1,0,0.043279423,38.02562,-121.31512
"69",11.11988288,10.27,53,2,0,1,0.035194079,37.964216,-121.30056
"70",11.65225253,17.46,20,3,0,0,0.026282479,38.040032,-121.338736
"71",11.7352687,13.72,15,3,0,0,0.039656501,38.041432,-121.324968
"72",11.58524613,17.89,25,4,0,0,0.052253409,38.023824,-121.304848
"73",11.45105006,14.78,17,2,0,0,0.059072243,38.027448,-121.298928
"74",11.99843328,22.2,20,4,1,0,0.017803923,37.992568,-121.329864
"75",12.1281111,16.38,18,3,0,0,0.013113719,37.998148,-121.365024
"76",11.50287513,9.88,38,3,0,0,0.107886715,38.047728,-121.254408
"77",11.39582969,11.75,34,3,0,0,0.04192456,38.0307,-121.318488
"78",11.65225253,14.88,32,3,0,0,0.052130879,38.002476,-121.296912
"79",11.48195066,11.58,19,3,0,0,0.071079746,38.02422,-121.284872
"80",12.01974307,26.89,12,4,0,0,0.014996843,38.033256,-121.34824
"81",11.39526742,11.35,17,3,1,1,0.072445231,38.028464,-121.285016
"82",11.56076279,13,22,3,1,0,0.001361484,38.012804,-121.355088
"83",11.39639165,10,49,3,1,0,0.014811927,37.97174,-121.325192
"84",11.30220443,12,44,3,1,0,0.013768717,37.978612,-121.328904
"85",11.00209984,9,10,2,1,0,0.066016953,38.019636,-121.288552
"86",11.55214618,15,24,3,1,0,0.017028533,38.024544,-121.342776
"87",11.73206099,15,39,3,1,0,0.020935001,38.020056,-121.336904
"88",11.98286659,22,48,4,1,0,0.102405223,38.05752,-121.263968
"89",11.78858556,20,16,4,1,0,0.005406346,38.038156,-121.360344
"90",11.09877273,9,79,3,1,1,0.047293833,37.977868,-121.292784
"91",11.7279562,16,9,3,1,0,0.054364176,38.029012,-121.304552
"92",11.3736634,14,13,3,1,0,0.05522692,38.0088,-121.295992
"93",11.80559508,20,22,4,1,0,0.00792919,38.016268,-121.349376
"94",11.57496086,17,73,3,1,1,0.020103744,37.962724,-121.316128
"95",11.49170183,12,12,3,1,0,0.00954032,37.959092,-121.326048
"96",11.26318123,11,14,3,1,0,0.067046886,38.026932,-121.290208
"97",11.74324322,18,16,3,0,1,0.006249673,38.035736,-121.358528
"98",11.42900023,10.99,47,3,1,1,0.013594734,37.972192,-121.326664
"99",11.82224671,18.09,5,3,1,1,0.001470874,38.035256,-121.3666
"100",11.57590026,12.65,73,2,0,0,0.026514261,37.962356,-121.309136
"101",11.28978191,10.7,57,2,0,0,0.049499403,37.979704,-121.29112
"102",11.91839057,18.6,25,3,0,0,0.00524257,37.963212,-121.343408
"103",11.27720313,13.7,72,2,0,1,0.057826151,37.966656,-121.277288
"104",11.6784399,12.93,9,3,1,1,0.062547875,38.015644,-121.290752
"105",12.01370075,22.5,79,4,0,1,0.032307612,37.960856,-121.302376
"106",11.72803684,13.15,47,3,1,1,0.027391351,38.025068,-121.331896
"107",11.6784399,11.81,58,2,0,1,0.017600316,37.963348,-121.31904
"108",11.6483301,16.06,91,3,0,1,0.039491036,37.96422,-121.295968
"109",11.60823564,16.13,56,3,1,0,0.018927865,37.973476,-121.321448
"110",11.73606902,16.53,51,3,0,0,0.020773675,37.978232,-121.321272
"111",11.62267633,15.94,89,3,1,1,0.02870921,37.963548,-121.30724
"112",11.77528973,18.49,20,4,1,0,0.026153742,38.039816,-121.338792
"113",11.84222921,16.08,37,4,0,1,0.046117506,37.999564,-121.30224
"114",11.66992921,11.34,74,2,0,1,0.031695722,37.961856,-121.303408
"115",12.01370075,22.77,21,4,0,1,0.019790816,37.994484,-121.328464
"116",11.607781,13.6,5,3,1,0,0.061113625,37.995772,-121.284776
"117",11.33857208,12.66,30,3,1,1,0.051087565,38.017816,-121.303824
"118",11.38452375,8.98,47,2,1,0,0.019849684,38.005744,-121.332656
"119",11.58988651,10.34,51,2,0,0,0.034080276,37.972836,-121.305008
"120",11.75587164,15.52,20,3,1,0,0.013792754,38.0351,-121.350224
"121",11.9511804,19.08,45,3,1,0,0.000857157,37.963976,-121.337176
"122",11.8277362,16.74,73,3,1,0,0.038832417,37.979124,-121.302304
"123",11.31447453,12.73,47,2,1,0,0.017299837,38.003548,-121.334552
"124",11.58058411,17.45,53,4,1,0,0.022608448,37.972816,-121.317264
"125",11.66134547,12,81,2,0,1,0.033671337,37.970176,-121.30444
"126",11.58058411,11.13,40,3,0,1,0.05076736,38.007468,-121.300256
"127",11.32659589,11.6,58,3,0,0,0.06458322,37.974784,-121.273136
"128",11.28978191,13.59,47,3,1,0,0.040700711,37.97556,-121.29896
"129",11.68266824,14,9,4,0,1,0.059752072,38.013472,-121.29292
"130",11.97665948,15,39,3,0,0,0.01996473,38.01928,-121.337648
"131",11.50287513,15,34,3,0,0,0.040449961,38.0271,-121.318704
"132",11.97003381,20,9,4,0,0,0.061476248,38.01058,-121.289984
"133",11.41861479,11,48,2,0,0,0.042878382,37.987352,-121.301088
"134",10.93310697,9,26,2,0,0,0.000239059,38.008636,-121.355224
"135",11.34568955,14,37,3,0,0,0.030195499,37.959856,-121.304256
"136",11.1844214,12,35,3,1,0,0.047203893,38.033716,-121.313984
"137",11.6784399,14,72,3,1,0,0.036985573,37.974852,-121.302664
"138",12.56024446,30,25,5,1,0,0.010063718,37.996064,-121.360976
"139",11.59910316,12,31,3,0,0,0.04899411,38.029296,-121.3104
"140",11.53076538,15,17,3,1,0,0.017016946,38.03118,-121.345296
"141",11.00209984,9,44,3,1,0,0.01594125,37.980164,-121.327168
"142",11.60823564,18,21,3,0,0,0.018441402,37.995684,-121.33036
"143",12.03765399,21,21,4,1,0,0.010671918,37.992144,-121.337328
"144",11.15625052,10,52,2,0,0,0.011686332,37.969376,-121.32764
"145",12.71889627,32,16,4,0,0,0.110029796,38.043904,-121.250672
"146",12.78689064,32,19,5,0,0,0.013962082,38.01462,-121.342304
"147",11.35040654,12,76,2,1,0,0.028757973,37.965676,-121.307992
"148",11.22524339,10,38,3,0,0,0.04805729,38.033992,-121.313176
"149",11.0611546,10,18,2,0,0,0.057447905,38.025732,-121.300016
"150",11.87059991,16,7,3,1,0,0.011367541,37.974084,-121.354064
"151",11.60823564,13,92,3,0,0,0.036764412,37.962032,-121.298056
"152",11.46163217,15,46,4,1,0,0.004499736,37.967612,-121.334656
"153",11.75978554,18,9,4,0,0,0.053287997,38.030244,-121.306168
"154",11.48246626,12,9,3,0,0,0.075805057,38.02732,-121.280992
"155",11.69483027,14,29,3,1,0,0.024637863,38.019332,-121.332672
"156",12.5776362,24,38,4,0,0,0.00119495,37.960944,-121.338224
"157",10.98529272,8,73,2,1,0,0.046105953,37.97618,-121.293416
"158",12.14950229,23,20,4,1,0,0.011684918,37.995412,-121.33748
"159",11.27720313,11,19,4,1,0,0.074451574,38.032912,-121.284552
"160",11.2515607,11,21,3,0,0,0.072297009,38.0323,-121.286624
"161",11.9511804,22,50,3,1,0,0.027177467,37.969292,-121.311048
"162",12.34561717,27,20,6,0,0,0.010104791,37.995176,-121.33908
"163",11.26318123,11,26,2,0,0,0.083257198,37.976612,-121.253864
"164",11.87059991,23,15,5,1,0,0.014899385,38.040136,-121.350944
"165",12.11724143,23,58,3,0,0,0.038520592,37.9764,-121.301608
"166",11.71993963,15,9,3,1,0,0.008604293,38.03196,-121.354584
"167",11.95053503,21,22,4,1,0,0.019060396,37.994196,-121.329136
"168",11.99535161,20,42,4,1,0,0.019199479,38.017348,-121.337736
"169",11.80185676,13,22,3,1,0,0.007500077,38.011192,-121.363952
"170",11.96081129,18,38,3,0,0,0.040588079,38.001112,-121.308736
"171",11.75978554,14,58,2,1,0,0.031743485,37.971772,-121.307104
"172",12.20607265,19,19,3,0,0,0.015025363,37.989852,-121.331808
"173",11.9316358,19,39,4,0,0,0.01938167,38.007892,-121.333968
"174",11.49272276,11,14,3,0,0,0.067617565,38.027128,-121.289672
"175",11.60823564,14,35,3,1,0,0.108456842,38.045636,-121.253008
"176",11.97665948,19,19,3,1,0,0.00307021,37.98206,-121.348208
"177",11.37939407,13,47,3,1,0,0.007335991,37.969844,-121.348152
"178",11.69107165,13,36,3,1,0,0.013549454,38.017708,-121.343912
"179",11.86076146,17,20,3,0,0,0.016240591,37.992316,-121.33144
"180",11.30220443,12,36,3,0,0,0.04803484,37.996668,-121.299096
"181",11.28978191,12,10,3,0,0,0.068450512,38.01964,-121.285952
"182",11.66992921,15,12,3,1,0,0.006924915,38.040716,-121.359688
"183",11.40700924,11,52,3,0,0,0.050306279,37.9891,-121.293808
"184",11.45635511,13,48,3,0,0,0.031803836,38.02108,-121.325672
"185",11.72399644,14,9,3,0,1,0.068120444,38.012228,-121.283504
"186",11.7905572,15,41,3,1,0,0.010272015,38.003948,-121.342216
"187",11.85103921,16,17,3,0,0,0.01472278,37.983788,-121.32984
"188",11.56279124,13,10,3,1,0,0.065232873,38.0095,-121.28556
"189",11.75978554,13,5,3,1,0,0.032991509,38.046648,-121.334064
"190",11.36210258,8,36,2,0,0,0.037484969,37.98522,-121.306048
"191",11.40700924,11.54,17,3,0,0,0.070914143,38.025424,-121.285504
"192",11.35040654,10,25,3,0,0,0.049634417,38.02374,-121.307616
"193",11.6351431,13,3,3,1,0,0.06612693,38.008896,-121.284376
"194",11.88379913,16,6,3,1,0,0.000429699,38.041416,-121.366896
"195",12.25486281,21,23,3,0,0,0.044141097,38.05414,-121.324976
"196",11.28978191,13,52,2,1,0,0.070736298,37.97608,-121.267048
"197",12.8346813,29,6,3,1,0,0.013275288,37.986788,-121.360904
"198",11.40756495,10,73,2,0,0,0.03366006,37.969636,-121.304248
"199",11.61728548,16,21,3,0,0,0.031900329,38.036236,-121.331296
"200",11.36210258,13,50,3,1,0,0.010819106,37.960148,-121.32508
"201",11.77528973,16,21,3,0,0,0.00696447,37.990992,-121.340856
"202",11.58988651,15,21,3,1,0,0.035943811,38.03764,-121.327504
"203",11.34450681,11,16,3,0,0,0.058290233,38.034572,-121.302456
"204",11.45105006,10,40,3,0,0,0.010094583,37.964132,-121.32736
"205",11.57590026,15,26,3,0,0,0.014737644,38.024372,-121.34516
"206",11.48246626,14,70,2,0,0,0.036845076,37.969056,-121.300624
"207",11.65702581,16,9,3,1,0,0.053679486,38.03042,-121.305816
"208",11.58988651,13,6,3,0,0,0.063197493,38.003996,-121.285656
"209",12.56024446,24,4,4,0,0,0.012910768,37.973656,-121.355552
"210",11.8493977,20,9,4,0,0,0.053399009,38.029436,-121.305744
"211",11.51292546,11,51,2,0,0,0.028675896,38.002048,-121.321824
"212",11.46163217,14,47,3,0,0,0.018650147,38.003896,-121.33324
"213",12.76568843,33,19,4,0,0,0.013387851,37.993836,-121.335064
"214",11.58058411,13,48,3,0,0,0.01602481,37.975764,-121.325416
"215",12.7367009,35,13,3,0,1,0.098430541,38.0261,-121.256344
"216",12.26434155,30,51,3,1,0,0.035271811,38.0231,-121.322728
"217",11.14113688,10,27,4,1,0,0.067145827,37.973904,-121.270064
"218",11.65268741,15,36,3,0,0,0.023480124,38.02588,-121.336384
"219",11.48195066,15,73,3,0,0,0.036469899,37.966428,-121.300032
"220",11.75941829,18,20,4,1,0,0.033516942,38.03196,-121.327952
"221",11.76756768,17,10,4,0,0,0.065919564,38.01682,-121.287592
"222",11.64395373,15,9,4,0,0,0.06481721,37.999136,-121.282088
"223",12.09514108,19,11,3,0,0,0.003751832,38.01464,-121.361248
"224",11.74403719,19,18,3,0,0,0.015979667,37.994076,-121.332384
"225",12.10071213,19,58,3,0,0,0.039931425,37.976644,-121.300192
"226",11.35392973,10,48,2,1,0,0.020724876,37.963592,-121.315792
"227",12.59473064,26,6,4,0,0,0.014129823,37.985048,-121.36116
"228",11.98292909,19,9,4,0,1,0.064550217,38.012184,-121.287304
"229",11.56171563,10,11,3,1,0,0.064787345,38.01114,-121.286656
"230",11.15625052,9,20,2,0,0,0.059482768,38.0241,-121.297224
"231",12.67607627,32,39,4,0,1,0.012703919,38.014448,-121.343584
"232",11.28915672,11,74,2,1,0,0.04711409,37.976428,-121.292432
"233",11.51292546,15,51,1,0,0,0.031561536,37.986352,-121.312808
"234",11.32659589,11,40,3,1,0,0.037447999,38.015072,-121.317368
"235",11.67180779,13,4,3,1,0,0.060385136,37.99568,-121.28552
"236",11.79810441,16,19,3,0,0,0.011030989,38.033236,-121.352472
"237",11.98292909,18,6,3,1,0,0.000233472,38.041784,-121.367744
"238",11.87059991,21,9,3,1,0,0.061497043,38.008056,-121.289008
"239",11.21182037,10,39,3,1,0,0.010058787,37.965428,-121.327888
"240",12.4874851,25,40,3,0,1,0.021181923,37.9655,-121.361312
"241",11.56171563,16,74,2,0,0,0.026866711,37.964708,-121.309648
"242",11.39639165,13,51,2,1,0,0.041301359,37.976984,-121.298856
"243",11.59910316,12,16,3,1,0,0.004151183,38.015712,-121.36208
"244",11.64395373,16,22,3,0,0,0.03469727,38.030324,-121.326072
"245",11.1124479,10,54,3,0,0,0.067091753,37.976228,-121.271
"246",11.65268741,13,44,3,0,0,0.015183759,38.005416,-121.33752
"247",11.90496755,21,19,4,0,0,0.037743236,38.039936,-121.326448
"248",12.56024446,26,20,4,0,0,0.11059875,38.044328,-121.250224
"249",11.71993963,18,9,3,1,0,0.061492215,38.008,-121.288992
"250",12.32829028,19,64,3,0,1,0.103588068,38.035292,-121.254304
"251",11.7905572,19,9,4,0,0,0.062617364,38.012792,-121.2896
"252",11.28915672,12,51,3,0,0,0.023962552,37.970232,-121.31484
"253",11.22524339,9,77,2,1,0,0.047164578,37.975724,-121.292112
"254",11.56171563,15,24,4,0,1,0.010930979,38.026496,-121.350032
"255",11.35040654,11,20,3,1,0,0.06058326,38.029288,-121.298008
"256",12.44901882,26,21,4,0,0,0.007891324,38.0118,-121.3646
"257",11.80559508,16,41,3,0,0,0.024991864,38.012712,-121.329792
"258",11.51242534,14,43,3,0,0,0.046790609,38.012604,-121.306448
"259",11.22524339,11,60,2,0,0,0.047109642,37.9812,-121.29424
"260",11.79810441,16,44,3,0,0,0.024542094,38.017812,-121.3322
"261",11.60823564,18,20,4,1,0,0.035486247,38.025612,-121.323448
"262",11.27720313,13,20,3,0,0,0.051823089,38.026248,-121.306224
"263",11.86358234,21,9,4,0,0,0.059481458,38.011288,-121.292384
"264",11.35040654,14,37,3,1,0,0.004441454,38.003268,-121.348192
"265",11.73606902,18,9,3,0,0,0.070049227,38.036844,-121.290744
"266",11.61908566,13,11,3,0,0,0.064728994,38.011356,-121.2868
"267",11.35040654,12,37,3,1,0,0.041547349,37.99468,-121.30528
"268",11.34981813,10,42,3,1,0,0.006948848,37.96332,-121.330416
"269",11.3736634,11,23,3,1,0,0.050412048,38.026448,-121.307808
"270",12.10071213,18,26,3,0,0,0.007580499,37.995404,-121.358072
"271",11.2708539,9,46,3,1,0,0.010360197,37.97748,-121.33212
"272",12.09793049,22,10,4,1,0,0.000469393,38.017436,-121.357792
"273",11.65268741,15,12,3,1,0,0.0089445,38.03758,-121.356344
"274",11.66134547,11,58,2,0,0,0.032132456,37.976048,-121.308304
"275",11.73606902,16,74,4,0,0,0.008013715,37.965528,-121.330112
"276",11.76756768,17,22,4,0,1,0.004430039,38.02646,-121.356968
"277",11.85651517,16,39,3,1,0,0.008482901,38.00166,-121.343264
"278",11.83500896,17,45,3,1,0,0.025019246,38.01732,-121.331504
"279",11.67419361,19,21,4,0,0,0.029534018,38.037756,-121.3344
"280",11.38509209,10,54,2,0,0,0.067333536,37.976044,-121.270672
"281",11.62625415,13,9,3,1,0,0.061062999,38.015868,-121.292424
"282",11.42954386,12,38,3,0,0,0.013819309,38.019784,-121.344408
"283",11.64395373,15,55,3,0,0,0.040070819,37.978732,-121.300832
"284",11.68645852,13,5,3,0,0,0.090324092,38.022136,-121.263512
"285",10.93310697,9,27,2,0,0,0.002381209,38.008292,-121.357384
"286",12.1388639,15,15,3,0,0,0.005140318,37.997052,-121.345096
"287",11.81303006,18,10,4,0,0,0.06480614,38.014644,-121.28796
"288",11.79810441,17,69,3,0,0,0.023582341,37.958444,-121.310792
"289",11.2835123,9,49,2,0,0,0.005662889,37.973316,-121.335568
"290",11.68266824,14,57,2,1,0,0.03203417,37.976024,-121.3084
"291",11.64395373,13,13,3,1,0,0.001828739,37.9868,-121.348672
"292",11.53761808,15,47,3,1,0,0.018650492,38.003156,-121.33296
"293",11.33857208,11,62,2,1,0,0.015542864,37.969616,-121.323608
"294",11.51292546,13,11,3,1,0,0.067592011,38.018164,-121.286312
"295",11.95761129,26,17,4,0,0,0.039861556,38.039768,-121.32412
"296",12.64109656,26,7,3,0,0,0.014288977,37.984132,-121.360984
"297",11.69524702,17,49,3,0,0,0.008206528,37.973208,-121.332808
"298",11.96718074,15,52,3,0,0,0.032730345,37.97558,-121.307488
"299",11.48760766,11,46,3,0,0,0.040100201,38.00422,-121.310432
"300",11.38509209,10,44,3,1,0,0.011986604,37.978228,-121.330664
"301",11.80559508,14,4,3,0,0,0.030088006,38.045992,-121.33692
"302",11.16690782,8,49,2,0,0,0.012734681,37.972744,-121.327792
"303",11.71993963,17,25,4,0,0,0.012468722,38.024368,-121.347584
"304",12.23076526,24,69,3,0,0,0.032131111,37.966348,-121.30464
"305",11.88448902,21,14,4,1,0,0.018249141,38.041504,-121.34788
"306",11.7905572,22,19,4,1,0,0.009169489,38.03394,-121.354728
"307",11.6307085,13,58,2,1,0,0.039906147,37.976636,-121.300216
"308",11.70766954,19,21,4,1,0,0.007967918,38.023872,-121.352208
"309",11.65181746,16,23,3,0,0,0.038018506,38.0343,-121.324024
"310",11.64395373,14,62,3,0,0,0.030774593,37.965432,-121.305744
"311",11.77528973,14,38,3,0,0,0.021160128,38.0248,-121.338456
"312",11.72803684,13,21,3,1,0,0.004889845,37.989844,-121.34264
"313",11.38509209,10,48,3,1,0,0.013935631,37.978068,-121.32852
"314",12.00762171,18,22,3,0,0,0.011006814,37.989196,-121.335856
"315",12.18841771,16,19,3,1,0,0.014239317,37.989576,-121.332544
"316",11.88448902,22,13,4,0,0,0.041155275,38.041332,-121.323328
"317",11.38509209,12,36,3,1,0,0.040047472,38.025792,-121.31864
"318",11.30220443,13,58,3,1,0,0.013121341,37.96158,-121.32316
"319",11.81303006,14,16,3,0,0,0.00084688,37.979952,-121.343224
"320",12.04355372,23,12,5,0,0,0.005823009,38.042468,-121.361528
"321",11.81303006,15,50,3,0,0,0.026530435,37.974088,-121.313552
"322",12.79385931,31,45,4,0,0,0.105499505,38.031596,-121.250864
"323",11.71177632,20,11,3,0,0,0.003165634,38.037512,-121.362496
"324",11.46163217,12,72,3,1,0,0.018235932,37.959176,-121.316784
"325",11.35568669,11,78,2,0,0,0.031801629,37.970264,-121.306472
"326",11.79810441,20,10,4,0,0,0.05468645,38.033184,-121.305784
"327",11.88448902,22,9,4,0,0,0.069539382,38.036312,-121.291088
"328",11.31447453,13,20,3,0,0,0.052977069,38.025596,-121.304744
"329",11.53272809,13,19,3,1,0,0.006727998,37.982384,-121.337856
"330",11.48246626,14,23,3,0,0,0.008840455,38.024308,-121.35144
"331",11.44035477,10,52,3,0,0,0.017781541,37.971588,-121.32196
"332",11.4019939,14,30,3,0,0,0.047350701,38.0238,-121.31008
"333",11.84222921,17.45,16,3,0,0,0.000972893,37.977916,-121.3444
"334",11.39639165,12,66,2,1,0,0.038459516,37.969008,-121.29888
"335",11.68687877,16,19,3,0,0,0.037653917,38.042372,-121.327464
"336",11.37939407,14,38,3,1,0,0.015930628,38.020316,-121.342352
"337",11.69524702,17,15,3,0,0,0.006450073,38.035816,-121.358344
"338",11.96400108,20,51,3,0,0,0.027568507,37.974336,-121.312536
"339",11.34922937,10,48,3,0,0,0.04002609,37.986608,-121.303856
"340",11.68687877,18,73,3,0,0,0.026212437,37.96074,-121.308848
"341",11.40756495,8,50,2,0,0,0.043569521,37.98556,-121.299672
"342",11.15625052,11,19,3,1,0,0.072342496,38.028004,-121.284952
