"","Y","X1","X2","X3","X4","X5","X6","Lat","Longi"
"1016",11.2835123,9.77,52,2,1,1,0.049479849,37.988244,-121.294368
"1017",12.10043431,20.86,9,3,0,0,0.000145498,38.034856,-121.365032
"1018",11.33857208,11.36,20,4,1,1,0.078774257,38.035868,-121.281048
"1019",11.91805718,20.72,24,5,1,0,0.001604302,38.01212,-121.358
"1020",11.98292909,21.75,9,4,0,0,0.010381716,38.031124,-121.352368
"1021",11.51292546,11,29,3,0,0,0.042587662,38.006176,-121.308512
"1022",11.8313792,16.98,20,3,1,0,0.014565937,38.035636,-121.3496
"1023",11.79433792,17.6,12,3,0,1,0.008400307,38.041312,-121.358336
"1024",11.50287513,14.05,13,3,1,1,0.05621471,38.00844,-121.2948
"1025",11.84581988,19.04,20,4,1,0,0.031975992,38.031856,-121.32956
"1026",11.86358234,15.86,37,3,0,1,0.006373375,38.002488,-121.345832
"1027",11.71953305,13.52,3,3,0,1,0.064155591,38.006156,-121.285448
"1028",11.8277362,15.03,9,3,0,1,0.014422474,38.032732,-121.348656
"1029",11.97665948,16.39,51,2,0,1,0.041322775,37.978336,-121.299344
"1030",12.69771545,29,1,5,0,0,0.028661903,38.010265,-121.324944
"1031",11.75194237,16.87,22,3,0,1,0.004690721,38.02652,-121.356712
"1032",11.78676213,13.62,12,3,1,1,0.008985539,38.041528,-121.357792
"1033",12.28534583,22.08,8,4,1,0,0.010498521,37.988144,-121.358448
"1034",11.51292546,11.65,30,3,1,1,0.047160199,38.024616,-121.310592
"1035",11.65702581,14.58,40,3,0,0,0.020657042,37.971572,-121.31888
"1036",12.08953883,21.58,5,4,1,1,0.023959,38.052936,-121.346096
"1037",12.27839331,26.9,9,3,0,0,0.000240162,38.03582,-121.364984
"1038",11.77528973,18.32,69,3,0,1,0.026811809,37.965336,-121.309944
"1039",12.42319812,23,5,4,0,1,0.010170763,37.9914,-121.359328
"1040",11.41310513,8.52,50,2,1,1,0.040250837,37.984788,-121.302928
"1041",11.56171563,12.29,24,3,0,1,0.049514232,38.026004,-121.3086
"1042",12.1388639,19.28,79,3,0,1,0.025696488,37.962456,-121.310048
"1043",12.12757042,20.65,69,4,0,0,0.040570284,37.971592,-121.2976
"1044",11.40756495,12.1,36,3,1,1,0.040061611,38.025832,-121.31864
"1045",12.02574909,19.41,44,2,0,1,0.02472394,38.01604,-121.331336
"1046",12.03469103,16.91,4,3,0,1,0.030080936,38.045972,-121.33692
"1047",11.69441334,15.35,15,3,1,1,0.006400344,38.03576,-121.358376
"1048",11.69107165,15.54,40,3,1,0,0.044776852,38.001064,-121.30424
"1049",11.35040654,10.5,41,3,0,1,0.047838371,38.035024,-121.3138
"1050",11.3009691,10.77,93,2,1,1,0.042389435,37.969752,-121.29496
"1051",11.42954386,10.63,42,3,0,1,0.03562871,37.991168,-121.31028
"1052",11.6307085,10.4,27,3,0,1,0.035615122,38.0264,-121.323608
"1053",11.51242534,10.14,48,3,0,0,3.67e-05,37.971948,-121.341144
"1054",12.10625231,16.33,7,3,0,1,0.009529215,37.990124,-121.35816
"1055",11.08214255,9.93,56,2,0,1,0.02384592,37.973988,-121.316384
"1056",11.79810441,16.9,5,4,0,1,0.061174631,37.996368,-121.284936
"1057",11.2515607,8.32,76,2,0,0,0.02464176,37.957588,-121.309336
"1058",11.72803684,16.52,30,4,1,1,0.039909044,38.017292,-121.315576
"1059",11.15625052,8.04,52,2,0,1,0.049487126,37.986952,-121.293872
"1060",11.62177987,15.98,70,2,1,1,0.029141219,37.965744,-121.307608
"1061",11.69524702,15.33,9,3,1,0,0.06116394,38.00976,-121.290008
"1062",11.8493977,18.36,23,3,0,1,0.039598012,38.035,-121.3226
"1063",11.63425775,15.14,30,3,0,1,0.034381686,38.02742,-121.325312
"1064",11.6307085,11.29,47,3,0,1,0.022642417,38.007124,-121.330192
"1065",11.92337811,22.26,20,4,0,0,0.029913126,38.042364,-121.335736
"1066",12.05524976,21.84,84,3,0,1,0.026969653,37.963856,-121.309216
"1067",11.38281678,11.36,19,3,1,1,0.076590516,38.033628,-121.282536
"1068",11.45635511,9.62,48,3,0,1,0.005711273,37.970312,-121.346592
"1069",11.81303006,16.34,10,3,0,0,0.054743353,38.032604,-121.305504
"1070",11.44571672,11.58,20,3,0,0,0.071782232,38.023688,-121.28392
"1071",11.81303006,15.33,5,4,1,0,0.052618067,38.031228,-121.307256
"1072",11.65268741,14.01,14,3,0,1,0.065400545,38.005592,-121.283904
"1073",11.36210258,8.98,48,2,0,1,0.022137814,38.00576,-121.330216
"1074",11.88448902,19.42,15,4,0,1,0.014280528,38.042196,-121.352384
"1075",11.11988288,9.72,47,3,1,0,0.007484661,37.965528,-121.34668
"1076",11.69441334,15.98,22,3,0,1,0.039722921,38.03692,-121.323192
"1077",11.607781,18.78,19,3,0,0,0.067837794,38.022416,-121.287656
"1078",11.8913619,15.05,54,3,1,1,0.026819775,37.96864,-121.311184
"1079",11.03650127,9.15,53,2,1,0,0.047110469,37.97248,-121.290944
"1080",11.74799759,16.21,20,3,1,1,0.035531148,38.025612,-121.3234
"1081",12.06681058,22.66,19,4,0,0,0.006699995,37.980844,-121.337304
"1082",12.46071486,26.45,22,4,1,0,0.010148106,37.9899,-121.33704
"1083",11.64395373,14.81,73,2,1,1,0.037705163,37.968864,-121.299632
"1084",12.05583098,22.68,11,5,0,1,0.005815043,38.040032,-121.360616
"1085",11.40756495,10.92,37,3,0,1,0.039723508,38.014396,-121.31468
"1086",11.14186178,11.1,76,3,1,0,0.084119734,37.982016,-121.254984
"1087",11.65268741,15.63,9,3,0,1,0.053339761,38.02984,-121.30596
"1088",12.10043431,17.77,2,4,0,1,0.079296207,37.994368,-121.264808
"1089",11.05089001,8,53,2,1,0,0.074635075,37.962488,-121.257744
"1090",11.8277362,18.85,9,4,0,1,0.060804524,38.01628,-121.292856
"1091",11.51691749,14.99,32,4,1,1,0.049980245,38.0186,-121.305304
"1092",11.31447453,13.32,52,2,1,0,0.059769211,37.974524,-121.278184
"1093",11.71452664,13.74,14,3,1,1,0.021047772,38.028928,-121.340136
"1094",11.35040654,12.66,31,3,1,1,0.048854234,38.017828,-121.306216
"1095",11.65268741,16.07,39,4,0,0,0.048889134,38.001964,-121.300184
"1096",11.6351431,13.91,45,3,1,1,0.04562649,38.0055,-121.305008
"1097",12.69158046,30.23,11,4,0,0,0.00505931,37.961444,-121.342544
"1098",11.42954386,14.67,19,4,1,1,0.06391667,38.034484,-121.296408
"1099",11.2708539,12.11,54,3,1,1,0.063587395,37.972856,-121.273472
"1100",11.77490504,19.39,51,2,0,0,0.061039307,37.973396,-121.2764
"1101",12.43718437,31.78,20,3,0,0,0.010787378,38.011652,-121.36764
"1102",12.25486281,21,7,4,0,1,0.011224147,37.990156,-121.359984
"1103",11.48760766,11,49,3,1,1,0.044589005,37.99054,-121.300464
"1104",11.79433792,18.95,23,4,1,0,0.035945811,38.037688,-121.32752
"1105",11.28915672,8.5,59,2,0,1,0.064457139,37.974512,-121.273168
"1106",12.1281111,20.01,3,4,0,0,0.030194051,38.046292,-121.33692
"1107",11.39639165,11.97,42,3,1,0,0.019262279,37.96896,-121.319384
"1108",11.46163217,11.2,37,3,1,1,0.041187761,37.993324,-121.305152
"1109",11.76756768,15.22,40,3,1,1,0.018535454,38.007721,-121.334808
"1110",11.47210347,11.95,22,3,1,1,0.020789297,37.978996,-121.321544
"1111",11.40700924,10.64,0,3,1,1,0.080583614,37.980396,-121.258152
"1112",11.3083583,13.01,20,4,0,0,0.073896172,38.024672,-121.282032
"1113",12.01370075,21.98,25,4,1,0,0.004636853,38.009304,-121.350264
"1114",12.52452638,26.72,20,5,0,1,0.009239323,38.0104,-121.365512
"1115",12.07254125,18.11,10,3,1,0,0.003894019,38.01464,-121.3614
"1116",11.8493977,19.43,9,4,0,1,0.06581945,38.015944,-121.287368
"1117",11.81265962,15.13,59,3,1,0,0.035418344,37.971244,-121.302976
"1118",11.4019939,10.03,45,3,1,0,0.000316515,37.97354,-121.341368
"1119",11.84186944,15.14,16,4,0,1,0.018475095,38.028848,-121.342856
"1120",11.8913619,15.61,14,3,0,0,0.011501279,37.966804,-121.351456
"1121",12.15477935,23.86,77,4,0,0,0.037119104,37.973028,-121.301832
"1122",11.91672252,15.76,49,3,0,0,0.027950063,37.968916,-121.31008
"1123",11.52079442,11.4,53,2,0,1,0.026191677,37.968832,-121.311928
"1124",11.69524702,15.52,20,3,0,1,0.022224099,38.037612,-121.34216
"1125",11.28853113,12.54,45,3,1,0,0.036543252,38.007368,-121.315424
"1126",11.74799759,14.98,4,4,0,0,0.069432578,38.008128,-121.280552
"1127",11.33857208,13.08,80,3,0,0,0.047405362,37.979856,-121.293416
"1128",11.44035477,10.64,0,3,1,1,0.072511548,37.988152,-121.269712
"1129",11.35040654,11.06,44,3,1,1,0.046478267,38.007084,-121.304696
"1130",12.60484877,26.22,11,3,0,0,0.000579301,37.975748,-121.34316
"1131",11.76679219,14.1,27,3,0,1,0.012223973,38.0205,-121.346384
"1132",11.65268741,11.18,42,3,0,0,0.027138084,37.966132,-121.309896
"1133",11.8493977,15.52,20,3,0,1,0.022070359,38.037664,-121.342344
"1134",11.40700924,13.3,25,3,0,1,0.003461699,38.007924,-121.3584
"1135",12.04941884,22.09,12,4,0,0,0.009387373,38.0386,-121.356256
"1136",11.32055357,9.92,44,3,1,1,0.051275171,37.98676,-121.291888
"1137",11.75978554,16.74,12,3,0,1,0.005880808,38.036492,-121.359208
"1138",11.83500896,16.45,9,4,0,1,0.075256311,38.025196,-121.280776
"1139",11.47210347,13.9,30,3,1,1,0.047696909,38.0313,-121.312544
"1140",12.01370075,19,9,4,0,0,0.064541733,38.01216,-121.287304
"1141",11.91170158,21.15,23,4,1,0,0.006125281,38.012308,-121.349808
"1142",12.10071213,18.03,44,2,0,1,0.027556161,38.01298,-121.327152
"1143",12.5776362,28,17,3,0,1,0.005044653,37.995744,-121.344704
"1144",11.14547842,10.14,52,2,0,1,0.065435825,37.974592,-121.272152
"1145",11.81303006,11.58,59,2,1,1,0.040942667,37.976308,-121.298984
"1146",11.56171563,11.5,38,3,0,1,0.051414633,38.006928,-121.29936
"1147",11.66821835,14,33,4,0,1,0.052329417,38.004816,-121.297584
"1148",11.86639528,18.67,12,4,1,1,0.010602497,38.04172,-121.356136
"1149",11.84222921,16.63,23,4,0,0,0.005884946,38.01112,-121.349616
"1150",11.71177632,14.27,12,3,1,1,0.009086515,38.03578,-121.355512
"1151",11.47729829,14.11,74,3,1,1,0.024908994,38.00348,-121.326392
"1152",11.47210347,11.75,31,3,0,1,0.04125894,38.032416,-121.319848
"1153",11.81303006,19.04,23,4,1,1,0.038670538,38.033096,-121.322872
"1154",11.8493977,17.69,91,3,0,0,0.035343853,37.970504,-121.302776
"1155",11.7829526,16.94,9,3,0,0,0.062114761,38.008872,-121.288656
"1156",11.28978191,13.28,20,2,1,0,0.059516599,38.024852,-121.297472
"1157",11.96718074,18.72,10,4,0,1,0.014891039,38.032872,-121.348208
"1158",11.84581988,19.84,19,4,0,1,0.012570009,38.034012,-121.35112
"1159",11.40700924,13.93,32,2,0,0,0.05035656,38.014012,-121.303168
"1160",11.48246626,12.24,52,2,0,0,0.050348352,37.989092,-121.29376
"1161",11.26446411,8.04,52,2,1,0,0.049515129,37.987624,-121.294096
"1162",11.35040654,11.16,78,2,1,0,0.023461432,37.9653,-121.313512
"1163",11.79810441,15.73,9,4,0,1,0.064814451,38.014604,-121.287936
"1164",11.33618829,13.19,17,3,1,1,0.072509272,38.028624,-121.285008
"1165",11.2515607,9,73,3,1,0,0.044637217,37.976492,-121.295104
"1166",11.39582969,10.72,15,3,0,1,0.058546086,38.034576,-121.302184
"1167",11.89067673,19,78,4,1,0,0.037445102,37.966604,-121.299056
"1168",11.36789969,11.98,43,3,0,1,0.048915826,38.009788,-121.303112
"1169",11.8493977,15.27,23,3,0,0,0.032555603,38.028944,-121.32784
"1170",12.14153412,26.01,54,5,1,0,0.03375745,37.978528,-121.307504
"1171",11.49272276,10.81,54,2,1,1,0.040091373,37.978028,-121.300544
"1172",12.20607265,23.88,25,4,0,1,0.003939678,38.010192,-121.359768
"1173",11.79735224,12.92,17,3,0,0,0.000697485,37.987608,-121.347768
"1174",11.68687877,12.92,74,2,0,1,0.025495502,37.965804,-121.311528
"1175",11.59910316,14.13,33,3,0,0,0.045430298,38.025036,-121.3126
"1176",11.64395373,11.99,57,3,0,0,0.041622909,37.977068,-121.298544
"1177",11.4019939,11.58,20,3,0,0,0.073847271,38.026312,-121.282704
"1178",12.21849517,19.49,43,3,0,1,0.012059405,38.004728,-121.3406
"1179",11.52188521,13.01,22,4,0,1,0.068523278,38.02408,-121.287552
"1180",11.92503512,14.7,51,2,0,1,0.035588154,37.97056,-121.302536
"1181",11.73606902,14,5,4,0,1,0.062072895,37.99802,-121.2846
"1182",11.47626148,11.65,44,4,1,0,0.01588652,37.97912,-121.326832
"1183",11.9381932,17.61,77,4,0,0,0.032665993,37.969576,-121.305288
"1184",11.77528973,19.73,9,4,1,0,0.062549082,38.01262,-121.289608
"1185",12.00762171,26.78,10,5,1,0,0.055629857,38.030412,-121.303728
"1186",11.53223778,16.93,44,3,0,0,0.036629398,37.989172,-121.308456
"1187",12.54254488,22.96,7,4,0,1,0.013543867,37.974596,-121.356584
"1188",11.46163217,13.95,18,3,1,1,0.070328877,38.017036,-121.28296
"1189",11.91839057,19.66,9,4,0,0,0.012000157,38.031172,-121.350656
"1190",11.7191263,13.13,19,3,1,0,0.005768107,37.982336,-121.338864
"1191",11.08214255,8.8,92,2,1,1,0.047535271,37.97582,-121.291752
"1192",12.18586994,19.71,38,3,0,0,0.023647486,38.011788,-121.33088
"1193",12.11176197,20.86,9,3,1,0,0.000939406,38.034092,-121.365592
"1194",12.04296531,19.14,12,4,0,1,0.005180702,38.039296,-121.361016
"1195",11.3736634,14.04,58,3,1,0,0.078557028,37.953852,-121.250288
"1196",11.19134184,10.86,76,2,0,0,0.037838005,37.97286,-121.301
"1197",11.84222921,18,10,4,0,0,0.055771837,38.030856,-121.303744
"1198",11.72399644,13.85,10,2,0,1,0.065079168,38.016856,-121.288504
"1199",11.40700924,11.64,20,3,1,1,0.055726488,38.02878,-121.303008
"1200",12.1281111,25.92,14,5,0,0,0.028560781,38.0364,-121.334928
"1201",11.08137302,8.89,51,2,1,0,0.025544162,37.965116,-121.311216
"1202",11.94470788,17.79,40,3,0,0,0.024721285,38.011756,-121.32972
"1203",12.37581542,21,37,3,0,0,0.102982765,38.028668,-121.252448
"1204",11.33857208,11.54,17,3,1,1,0.070131305,38.025644,-121.286424
"1205",11.48760766,14.87,31,3,0,1,0.047689046,38.029944,-121.31204
"1206",11.4019939,14.42,49,3,0,0,0.019412225,37.957084,-121.314736
"1207",11.1844214,9.65,18,2,1,0,0.060891843,38.026816,-121.296744
"1208",11.9511804,21.05,9,3,0,0,0.061470902,38.007728,-121.288912
"1209",11.49272276,14.81,71,3,1,0,0.011389716,37.966548,-121.35124
"1210",11.69524702,14.25,51,2,1,0,0.033693167,37.971508,-121.30492
"1211",12.30138283,20.17,17,3,0,0,0.013190244,37.997744,-121.336752
"1212",11.47729829,13.83,75,2,0,0,0.034743171,37.966116,-121.30176
"1213",11.97665948,21.04,1,3,0,0,0.012719196,37.965608,-121.325112
"1214",11.87059991,15.19,18,3,0,0,0.01853686,38.039968,-121.346992
"1215",11.393973,9.57,46,2,0,1,0.019215343,38.003272,-121.3324
"1216",11.35040654,14.7,19,3,1,0,0.052928823,37.996752,-121.293896
"1217",11.60823564,13.95,16,3,1,0,0.069693432,38.01346,-121.282288
"1218",11.47210347,11.58,19,3,1,0,0.073110851,38.027616,-121.283984
"1219",11.91772368,23.09,10,5,1,0,0.004442937,38.040448,-121.36224
"1220",11.36210258,9.88,59,2,0,1,0.075640247,37.965628,-121.257856
"1221",12.05524976,18,50,2,0,0,0.031151701,37.9752,-121.309032
"1222",12.38839004,20.61,1,3,0,0,0.01199795,37.972724,-121.354224
"1223",12.04296531,23.88,25,5,0,0,0.006158491,38.0116,-121.362672
"1224",11.90496755,19.55,7,4,0,0,0.062056824,37.997784,-121.284528
"1225",11.75978554,10.25,53,3,0,0,0.029095422,37.969404,-121.30904
"1226",11.22524339,11.1,22,3,1,0,0.068327844,38.035044,-121.291904
"1227",11.62625415,14.05,19,3,0,0,0.061551462,38.034504,-121.298944
"1228",12.01370075,26.78,9,5,1,0,0.054526538,38.033896,-121.306224
"1229",11.18372671,7.8,54,2,1,0,0.045733949,37.9815,-121.295824
"1230",11.77490504,12.96,20,4,0,0,0.058565743,38.028852,-121.3
"1231",11.37939407,10.56,38,3,0,1,0.039529591,38.01516,-121.315176
"1232",11.71586631,16.17,44,3,0,0,0.026276582,38.019268,-121.330896
"1233",11.58988651,14.26,28,3,0,0,0.045785265,38.025024,-121.312216
"1234",11.69316152,17.1,38,3,1,0,0.001527846,37.975252,-121.34072
"1235",11.00126616,7.44,59,2,1,0,0.077526302,37.955636,-121.252064
"1236",11.22524339,9.84,58,2,1,0,0.076951208,37.967516,-121.257168
"1237",11.62177987,14.96,28,3,0,0,0.046853788,38.0272,-121.311896
"1238",11.23848862,9.41,52,2,0,0,0.030383346,38.002496,-121.320168
"1239",11.59818531,13.32,39,4,0,0,0.035274432,38.016608,-121.320272
"1240",11.51242534,12.48,21,3,0,0,0.076857302,37.986304,-121.264368
"1241",12.16264309,27.27,12,5,0,0,0.017023015,38.03812,-121.347912
"1242",11.81265962,14.75,4,4,0,0,0.060583363,37.995648,-121.285296
"1243",11.74403719,12.64,60,2,1,0,0.035097587,37.972496,-121.303792
"1244",11.82041016,15.01,21,3,0,0,0.038170245,38.031596,-121.32284
"1245",11.35040654,10.63,41,3,0,0,0.035686336,37.991204,-121.310232
"1246",11.46163217,11.75,32,3,1,0,0.0412318,38.031196,-121.319416
"1247",12.39669301,23.9,4,4,0,0,0.008439621,37.991788,-121.357624
"1248",12.05524976,20.3,20,3,0,0,0.021915205,38.037712,-121.342528
"1249",11.47729829,12.22,15,3,0,0,0.057918126,38.03534,-121.303144
"1250",11.00126616,9,50,3,1,0,0.07412961,37.959068,-121.256992
"1251",12.25486281,17.9,17,3,0,0,0.013117375,37.997432,-121.336712
"1252",11.27720313,13.82,29,3,0,0,0.047671251,38.016916,-121.307136
"1253",12.36904147,22.01,7,4,0,0,0.010586392,37.98834,-121.358616
"1254",11.26446411,11.36,19,4,0,0,0.075594415,38.030556,-121.28244
"1255",12.06104687,17,4,3,1,0,0.030065383,38.045928,-121.33692
"1256",11.26318123,8.7,50,2,0,0,0.004838012,37.973904,-121.336672
"1257",11.77490504,12.71,3,3,0,0,0.068891385,38.007592,-121.280928
"1258",12.07254125,19.82,44,2,0,0,0.029060521,38.011308,-121.324912
"1259",11.58058411,12.14,48,3,1,0,0.005705135,37.97016,-121.346528
"1260",12.01066585,22.09,12,4,1,0,0.01068054,38.038744,-121.354928
"1261",11.75194237,16.23,72,3,1,0,0.033548428,37.973512,-121.305832
"1262",11.50287513,13.05,50,2,1,0,0.015955975,37.975908,-121.325544
"1263",11.68687877,12.45,14,3,1,0,0.001610475,37.998024,-121.35268
"1264",11.19134184,10.83,60,2,0,0,0.04792538,37.980692,-121.293176
"1265",12.30138283,27,6,5,0,0,0.000129117,38.042344,-121.367568
"1266",11.24504602,12.06,46,3,1,0,0.040367504,38.006564,-121.311032
"1267",11.30220443,11.18,22,3,0,0,0.069399609,38.034604,-121.290592
"1268",12.10348606,18,4,3,0,0,0.030127596,38.046104,-121.33692
"1269",11.71993963,19.14,20,4,1,0,0.026221852,38.039924,-121.33876
"1270",11.42470609,13.82,42,3,1,0,0.038442549,38.023644,-121.319544
"1271",11.36789969,11.39,49,2,0,0,0.011695506,37.973996,-121.329376
"1272",11.22524339,9.9,47,3,1,0,0.011175452,37.966392,-121.350952
"1273",11.76756768,14.55,17,3,1,0,0.014720263,37.983548,-121.329752
"1274",11.1844214,9.08,63,2,0,0,0.01115176,37.961576,-121.325264
"1275",11.9381932,25.25,9,4,1,0,0.054719695,38.033892,-121.306016
"1276",11.49272276,10.72,16,3,1,0,0.063641193,38.035356,-121.297032
"1277",12.06104687,16.33,6,3,0,0,0.007369443,37.99128,-121.356288
"1278",11.73606902,15.51,21,3,0,0,0.035233911,38.038024,-121.328408
"1279",10.96819829,9.12,48,2,1,0,0.006591432,37.975096,-121.335248
"1280",11.76679219,15.19,18,3,0,0,0.019267003,38.040848,-121.346544
"1281",11.42409425,15.36,93,3,0,0,0.038785205,37.961948,-121.295864
"1282",12.01370075,24.17,10,4,0,0,0.062125107,38.010108,-121.289112
"1283",11.44571672,12.57,15,3,1,0,0.068696227,38.018832,-121.285384
"1284",11.31447453,11.72,58,2,1,0,0.070839101,37.967712,-121.263776
"1285",11.35040654,10.2,23,3,1,0,0.050333592,38.025104,-121.307384
"1286",11.65268741,13.62,21,3,1,0,0.032447005,38.02544,-121.326632
"1287",11.71177632,14.53,33,3,0,0,0.044641527,38.027568,-121.3144
"1288",11.35040654,11.8,59,2,1,0,0.041886798,37.975888,-121.297816
"1289",11.70354582,19.08,23,4,0,0,0.008159868,38.01908,-121.350192
"1290",11.61787089,12.33,79,2,1,0,0.036661091,37.970208,-121.301256
"1291",11.75194237,16.49,23,3,0,0,0.035853043,38.033636,-121.326088
"1292",11.77528973,17.02,17,3,0,0,0.017422091,38.032432,-121.345336
"1293",11.70354582,12.5,35,3,0,0,0.00990515,38.016904,-121.347504
"1294",12.4292162,21.36,6,4,0,0,0.016621664,37.980772,-121.362208
"1295",11.33857208,10.33,34,3,0,0,0.049200649,38.00926,-121.302608
"1296",11.74403719,13.13,19,3,1,0,0.006857115,37.983088,-121.337984
"1297",11.65225253,13,11,3,0,0,0.066965222,38.018148,-121.286976
"1298",11.80559508,15.19,67,3,0,0,0.038515039,37.969652,-121.299064
"1299",11.48246626,11.51,40,3,0,0,0.050961104,38.007508,-121.300064
"1300",11.49272276,13.84,37,3,0,0,0.047199651,37.999852,-121.301192
"1301",11.46163217,11.52,35,3,1,0,0.04365791,38.0142,-121.3104
"1302",11.68687877,14.05,19,3,0,0,0.061491594,38.034504,-121.299008
"1303",12.11176197,18.93,20,3,0,0,0.022079498,37.995052,-121.326232
"1304",11.75154859,14.27,12,3,0,0,0.01475706,38.037828,-121.350224
"1305",11.71993963,13.4,76,2,0,0,0.025681762,37.965844,-121.311344
"1306",12.02873863,17.83,20,3,0,0,0.004369378,37.980036,-121.348832
"1307",11.35627165,10.78,27,3,0,0,0.081727041,37.97114,-121.253432
"1308",11.69483027,12.86,34,3,1,0,0.002394176,37.97362,-121.344296
"1309",11.33857208,14.67,57,4,1,0,0.07310116,37.968988,-121.26184
"1310",11.73606902,12.72,20,3,0,0,0.012910043,37.963184,-121.323992
"1311",11.78257085,16.72,22,3,0,0,0.036828798,38.030892,-121.324008
"1312",11.51292546,14.51,19,4,1,0,0.06447434,38.0335,-121.29544
"1313",11.86358234,19.96,19,4,0,0,0.028914093,38.0356,-121.334248
"1314",11.47210347,13.08,52,2,1,0,0.027873404,38.002178,-121.322731
"1315",11.7745202,18.67,33,4,1,0,0.046394603,38.002592,-121.303088
"1316",11.34450681,11.18,22,3,1,0,0.069123788,38.035348,-121.291168
"1317",11.42300076,11.58,49,2,0,0,0.02212333,37.96306,-121.314096
"1318",11.450518,12.62,53,3,0,0,0.018879826,37.965888,-121.318632
"1319",11.66134547,14.55,9,4,1,0,0.075146886,38.025204,-121.280896
"1320",11.11988288,10.26,39,3,1,0,0.049433776,38.035028,-121.312096
"1321",11.40700924,13,20,4,1,0,0.072624077,38.025752,-121.2838
"1322",11.03003921,10.53,43,2,1,0,0.056793597,37.964984,-121.27776
"1323",11.73566894,15.19,19,3,0,0,0.036310124,38.04236,-121.328896
"1324",11.9511804,21.34,21,4,0,0,0.038563113,38.032284,-121.32268
"1325",11.48246626,16.06,50,3,0,0,0.011895078,37.964568,-121.3256
"1326",11.90496755,13.39,59,2,0,0,0.03236248,37.975492,-121.307848
"1327",11.46163217,11.7,39,3,0,0,0.039081959,38.006992,-121.312568
"1328",11.09741002,11.16,79,2,1,0,0.027081802,37.96538,-121.309672
"1329",11.69524702,12.24,36,3,1,0,0.011031369,38.0181,-121.346752
"1330",11.8277362,15.02,2,4,0,0,0.068301773,38.006792,-121.281256
"1331",11.45105006,11.04,46,3,1,0,0.042920972,38.005764,-121.308
"1332",11.81731715,15.49,10,3,0,0,0.002040588,38.039876,-121.364592
"1333",11.34922937,11.54,19,3,0,0,0.078840712,38.036056,-121.281048
"1334",11.6351431,15.6,19,3,0,0,0.024184954,38.035072,-121.339104
"1335",11.75587164,16.95,20,3,1,0,0.034809833,38.032696,-121.326848
"1336",11.71177632,16.03,34,4,0,0,0.042642496,38.026528,-121.316144
"1337",11.55694235,12.48,26,3,0,0,0.071291699,37.965224,-121.262352
"1338",11.2515607,9.14,49,2,1,0,0.031828253,38.007748,-121.320608
"1339",11.50846553,13.36,19,3,0,0,0.072333426,38.027936,-121.284936
"1340",11.40478331,12.84,22,3,1,0,0.051017903,37.999772,-121.29708
"1341",12.04414178,22.27,20,3,1,0,0.02332259,37.994144,-121.32456
"1342",11.79810441,14.14,2,3,0,0,0.091487384,38.022336,-121.262344
